sitename,aqi,aqi_2,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,co_8hr,pm2.5_avg,pm10_avg,Precipitation(mm),next_aqi,month,day
仁武,30.792,32.0,4.15,0.197,18.621,18.917,34.292,3.0,9.213,12.625,3.312,1.771,189.971,0.183,7.042,33.0,0.0,27.0,6,23
仁武,30.375,27.0,2.571,0.183,20.6,20.208,27.667,9.0,6.129,8.112,2.017,1.925,227.458,0.188,8.25,29.542,0.0,25.0,6,24
仁武,24.5,25.0,2.512,0.14,20.871,21.0,22.083,0.0,4.317,5.442,1.113,1.892,236.375,0.146,5.625,20.583,3.0,26.0,6,25
仁武,25.292,26.0,2.492,0.142,20.979,21.333,27.5,0.0,5.85,8.292,2.413,2.042,241.333,0.129,2.375,27.25,0.0,31.0,6,26
仁武,29.542,31.0,2.596,0.14,18.921,18.917,32.75,0.0,6.571,9.258,2.583,1.967,271.583,0.125,5.333,32.0,0.0,35.0,6,27
仁武,36.542,35.0,3.088,0.2,20.146,20.0,36.75,10.083,10.062,12.767,2.771,1.858,273.208,0.192,9.667,36.792,0.0,42.0,6,28
仁武,43.625,42.0,6.312,0.284,27.596,27.542,41.25,10.0,15.121,18.029,3.004,1.65,165.458,0.263,12.875,39.833,61.0,34.0,6,29
仁武,38.167,34.0,3.896,0.279,19.955,21.708,36.227,5.0,10.37,14.752,4.47,2.55,139.875,0.275,10.042,37.792,0.0,47.0,6,30
仁武,31.75,47.0,8.525,0.277,13.958,13.542,33.125,14.0,8.167,11.646,3.462,3.133,151.417,0.275,6.583,32.208,0.0,28.0,7,1
仁武,29.875,28.0,4.875,0.245,16.662,16.167,29.917,9.0,6.962,9.5,2.529,2.696,139.0,0.267,7.083,30.333,0.0,31.0,7,2
仁武,34.875,31.0,5.171,0.236,21.875,21.625,33.292,0.0,9.008,11.604,2.558,2.279,160.375,0.258,8.958,33.375,0.0,36.0,7,3
仁武,36.0,36.0,4.438,0.247,19.146,19.583,34.0,11.25,10.354,12.963,2.646,2.154,102.708,0.246,10.583,33.833,0.0,44.0,7,4
仁武,35.875,44.0,8.338,0.264,25.029,24.125,38.125,7.0,11.133,15.9,4.754,1.883,144.333,0.246,9.125,37.458,0.0,43.0,7,5
仁武,47.958,43.0,6.408,0.304,29.292,29.208,45.542,13.5,10.883,13.504,2.604,2.471,128.412,0.317,13.875,45.542,0.0,39.0,7,6
仁武,29.167,39.0,4.296,0.252,15.742,16.583,32.083,3.0,8.075,11.675,3.587,2.875,137.458,0.246,5.917,31.583,0.0,32.0,7,7
仁武,34.375,32.0,8.529,0.256,15.575,15.833,35.917,7.0,9.146,12.933,3.825,2.354,171.375,0.263,7.667,37.125,0.0,31.0,7,8
仁武,31.958,31.0,7.013,0.246,19.6,19.5,31.958,5.0,9.592,11.663,2.029,2.179,147.583,0.217,8.667,33.083,0.0,34.0,7,9
仁武,32.458,34.0,3.996,0.196,16.279,16.167,36.208,0.0,8.912,11.792,2.862,3.008,164.917,0.225,5.125,34.875,0.0,31.0,7,10
仁武,30.565,31.0,5.871,0.27,14.614,15.609,33.35,6.0,10.8,14.49,3.71,2.31,168.233,0.261,7.348,33.8,0.0,42.0,7,11
仁武,37.75,42.0,4.367,0.277,25.65,24.0,36.0,12.0,12.132,14.795,2.636,1.733,175.025,0.275,10.042,35.833,3.5,46.0,7,12
仁武,42.0,46.0,6.054,0.261,27.108,27.625,56.222,14.048,12.117,15.617,3.483,1.912,166.792,0.279,11.5,44.083,0.0,52.0,7,13
仁武,53.583,52.0,5.85,0.268,29.318,28.167,40.652,19.333,12.405,14.891,2.432,2.025,133.025,0.263,18.053,45.292,0.0,67.0,7,14
仁武,63.5,67.0,3.417,0.274,37.0,36.125,42.583,21.696,10.625,11.95,1.412,1.725,155.287,0.267,20.708,39.542,0.0,67.0,7,15
仁武,59.667,67.0,3.3,0.284,32.942,36.542,55.583,18.652,10.362,11.567,1.225,1.75,197.479,0.288,18.583,57.0,11.5,80.0,7,16
仁武,64.542,80.0,5.112,0.362,31.533,27.125,52.917,24.042,16.279,20.404,4.158,1.5,232.042,0.333,21.083,48.75,4.0,118.0,7,17
仁武,99.458,118.0,5.588,0.358,42.0,44.292,61.542,32.083,14.296,16.142,1.796,1.737,209.875,0.367,33.958,64.333,0.0,74.0,7,18
仁武,71.208,74.0,4.433,0.278,34.667,33.125,56.875,40.0,11.15,12.408,1.242,1.708,204.75,0.296,23.042,57.0,0.0,64.0,7,19
仁武,65.25,64.0,7.488,0.317,39.083,40.042,53.957,21.348,13.933,15.621,1.621,2.012,246.375,0.288,21.042,52.958,0.0,84.0,7,20
仁武,77.478,84.0,5.07,0.425,38.809,39.696,68.783,28.304,16.257,18.239,1.913,1.661,179.878,0.387,26.348,66.304,0.0,72.0,7,21
仁武,77.458,72.0,7.75,0.286,31.9,29.208,58.083,24.909,13.967,18.533,4.475,1.662,264.333,0.346,26.25,61.833,0.0,52.0,7,22
仁武,57.75,52.0,3.733,0.205,30.121,32.25,44.75,16.667,7.288,7.962,0.604,1.533,212.208,0.229,18.625,46.208,0.0,60.0,7,23
仁武,63.957,60.0,4.896,0.268,28.304,27.0,54.522,3.0,12.678,14.613,1.8,1.457,172.522,0.252,20.304,54.826,0.0,43.0,7,24
仁武,47.042,43.0,5.629,0.289,25.613,26.583,46.375,0.0,13.383,15.45,2.125,1.712,167.208,0.267,11.5,46.625,0.0,40.0,7,25
仁武,43.833,40.0,5.275,0.32,22.833,22.833,41.958,12.167,12.321,15.05,2.704,1.658,150.292,0.312,12.542,41.542,10.0,44.0,7,26
仁武,43.75,44.0,3.987,0.251,22.596,22.0,44.696,13.391,10.6,12.9,2.278,1.646,166.917,1.467,20.25,43.625,0.0,90.0,7,27
仁武,77.792,90.0,4.425,0.274,35.417,33.25,78.478,30.35,12.258,14.008,1.767,1.554,212.412,0.279,27.591,61.238,0.0,56.0,7,28
仁武,79.292,56.0,3.792,0.231,30.083,31.792,133.65,17.682,8.517,9.504,0.975,2.079,192.167,0.238,21.708,120.714,10.5,30.0,7,29
仁武,29.5,30.0,2.842,0.14,28.625,27.875,55.8,5.0,3.667,4.542,0.858,4.454,212.612,0.142,8.625,,121.5,46.0,7,30
仁武,35.625,46.0,2.45,0.21,31.208,33.375,,0.0,8.138,9.046,0.867,3.504,181.167,0.188,7.917,,124.0,29.0,7,31
仁武,31.875,29.0,4.188,0.366,13.775,14.875,44.167,8.0,14.838,18.167,3.238,2.375,132.5,0.308,9.5,53.0,67.5,57.0,8,1
仁武,59.542,57.0,2.592,0.403,24.125,22.167,79.619,0.0,15.621,17.392,1.9,1.421,183.5,0.371,12.917,65.048,120.5,57.0,8,2
仁武,67.083,57.0,3.417,0.357,25.312,25.5,54.591,19.095,11.792,13.5,1.796,1.662,181.25,0.417,22.208,53.458,3.0,31.0,8,3
仁武,37.917,31.0,3.283,0.254,22.946,23.333,42.0,14.0,9.933,11.875,2.004,1.633,214.875,0.258,13.929,42.25,0.0,29.0,8,4
仁武,19.667,29.0,2.908,0.208,21.038,20.875,,,7.938,9.096,1.192,1.688,239.792,0.217,,,0.0,23.0,8,5
仁武,17.708,23.0,2.271,0.172,18.604,18.958,,,5.967,7.096,1.158,1.842,266.833,0.171,,,0.0,19.0,8,6
仁武,17.304,19.0,2.881,0.192,15.65,15.957,,11.615,7.271,9.367,2.171,1.979,234.417,0.192,8.0,,0.0,45.0,8,7
仁武,42.542,45.0,2.008,0.213,15.296,15.167,,13.75,6.662,9.392,2.654,2.129,205.458,0.212,13.25,,1.5,32.0,8,8
仁武,40.292,32.0,2.517,0.212,14.225,14.125,50.5,16.0,7.542,9.742,2.196,1.867,214.583,0.217,10.667,52.0,2.0,43.0,8,9
仁武,44.375,43.0,2.775,0.19,18.504,18.25,40.435,12.5,7.083,8.85,1.733,2.121,232.625,0.192,12.458,45.542,0.5,51.0,8,10
仁武,49.917,51.0,2.646,0.199,20.15,19.417,35.417,15.708,6.729,8.529,1.796,2.021,252.25,0.221,15.458,35.667,0.0,46.0,8,11
仁武,46.208,46.0,2.017,0.176,18.8,19.167,35.708,14.167,6.375,7.683,1.312,1.754,247.417,0.183,14.208,35.958,0.0,33.0,8,12
仁武,38.542,33.0,1.75,0.175,16.567,17.25,27.917,10.875,4.838,6.054,1.204,1.783,237.0,0.167,11.917,29.5,0.0,33.0,8,13
仁武,31.208,33.0,2.742,0.157,13.988,13.792,26.208,0.0,6.017,8.963,2.908,1.908,233.708,0.158,9.208,25.708,0.0,29.0,8,14
仁武,32.25,29.0,2.438,0.128,17.621,17.125,31.435,9.0,6.938,9.388,2.483,1.908,260.25,0.117,9.417,30.75,0.0,41.0,8,15
仁武,35.667,41.0,3.683,0.216,18.792,19.125,31.958,12.348,11.642,13.663,2.083,1.658,186.0,0.167,10.958,29.292,0.0,74.0,8,16
仁武,52.458,74.0,5.767,0.212,32.933,31.833,39.0,15.783,12.425,14.192,1.75,1.679,187.917,0.229,15.5,41.917,0.0,97.0,8,17
仁武,83.5,97.0,5.771,0.317,38.979,38.542,42.833,28.591,13.712,15.95,2.375,1.562,191.917,0.317,28.583,41.708,0.0,54.0,8,18
仁武,55.875,54.0,5.375,0.246,24.583,25.833,38.375,16.87,10.783,13.971,3.279,2.038,229.25,0.258,17.708,39.208,0.0,45.0,8,19
仁武,49.708,45.0,5.513,0.229,21.288,20.833,33.417,14.458,9.621,12.117,2.512,2.138,216.867,0.225,15.875,35.25,0.0,85.0,8,20
仁武,66.083,85.0,6.922,0.328,31.143,28.625,59.5,27.435,14.922,18.043,3.143,2.117,267.008,0.292,22.125,50.833,0.0,60.0,8,21
仁武,76.333,60.0,4.3,0.309,22.767,25.917,44.917,58.0,9.867,11.808,1.938,2.229,132.292,0.329,26.292,53.25,9.0,26.0,8,22
仁武,26.292,26.0,3.867,0.247,22.208,22.375,26.0,6.542,7.917,10.754,2.775,3.067,156.292,0.254,6.958,25.917,0.5,38.0,8,23
仁武,34.667,38.0,4.192,0.3,24.729,23.625,29.208,0.0,13.154,15.433,2.279,1.825,156.125,0.283,10.333,27.875,2.5,64.0,8,24
仁武,54.625,64.0,3.279,0.282,33.154,32.375,40.792,17.417,13.475,15.396,2.083,1.617,241.287,0.308,17.333,39.542,0.0,96.0,8,25
仁武,87.25,96.0,5.125,0.36,33.417,30.417,54.958,32.917,15.067,16.658,1.646,1.221,185.746,0.358,30.125,52.042,1.5,53.0,8,26
仁武,64.125,53.0,5.317,0.277,24.275,28.625,40.708,34.0,11.213,12.871,1.783,1.692,164.721,0.3,21.333,42.958,1.0,48.0,8,27
仁武,39.958,48.0,3.712,0.267,28.888,27.625,33.833,11.833,11.446,13.654,2.288,1.688,176.362,0.263,12.25,34.792,0.5,55.0,8,28
仁武,51.625,55.0,3.954,0.24,30.104,29.125,44.13,16.609,11.921,14.904,2.95,1.5,226.292,0.267,16.208,44.583,0.0,71.0,8,29
仁武,54.875,71.0,3.892,0.281,38.833,38.375,47.25,18.125,13.796,14.854,1.046,1.388,192.25,0.246,16.667,44.875,0.0,82.0,8,30
仁武,86.5,82.0,4.575,0.386,24.542,26.875,53.625,28.375,14.871,16.788,1.771,1.375,180.167,0.392,29.875,54.292,1.0,56.0,8,31
仁武,51.25,56.0,3.371,0.45,15.412,16.417,41.75,27.0,14.796,19.037,4.258,1.375,112.638,0.383,16.292,40.292,16.0,57.0,9,1
仁武,63.708,57.0,4.257,0.408,22.265,19.739,49.13,19.043,11.422,15.926,4.504,2.061,145.696,0.5,21.042,51.167,2.0,39.0,9,2
仁武,41.625,39.0,2.825,0.232,27.385,28.818,36.167,11.917,5.025,6.058,1.033,2.904,155.609,0.233,11.708,37.5,1.5,44.0,9,3
仁武,47.125,44.0,4.086,0.245,26.304,26.792,35.391,13.87,7.905,9.609,1.686,2.0,181.826,0.263,14.417,36.25,1.0,54.0,9,4
仁武,47.542,54.0,4.846,0.293,29.875,29.875,38.75,3.0,11.933,13.971,1.925,2.088,315.292,0.279,15.083,36.458,0.5,68.0,9,5
仁武,71.917,68.0,5.425,0.302,21.667,22.25,51.583,22.625,11.417,13.783,2.346,2.367,211.375,0.325,23.708,51.083,0.0,31.0,9,6
仁武,38.417,31.0,3.042,0.241,21.083,21.375,33.458,10.0,8.158,10.996,2.863,2.913,188.875,0.242,10.583,36.375,5.5,42.0,9,7
仁武,40.5,42.0,2.804,0.25,18.996,18.333,33.5,12.917,8.9,11.538,2.637,1.658,205.75,0.263,12.375,32.917,0.0,41.0,9,8
仁武,39.792,41.0,4.267,0.257,18.304,19.625,29.5,12.333,10.708,12.667,1.875,1.717,173.042,0.229,12.292,30.25,0.0,45.0,9,9
仁武,44.375,45.0,2.708,0.201,22.083,21.542,33.0,13.826,6.408,6.983,0.567,1.804,208.042,0.208,13.583,31.708,0.0,49.0,9,10
仁武,51.042,49.0,4.232,0.278,18.18,19.609,35.667,15.217,12.0,15.537,3.621,1.562,207.583,0.267,15.875,37.625,0.0,60.0,9,11
仁武,53.333,60.0,4.982,0.318,25.926,24.042,50.783,18.565,13.97,18.65,4.71,2.021,240.213,0.317,17.042,47.125,0.0,89.0,9,12
仁武,83.708,89.0,5.091,0.329,39.739,38.87,67.565,30.391,12.183,14.883,2.578,1.926,198.948,0.3,28.833,61.708,0.0,104.0,9,13
仁武,84.167,104.0,3.642,0.331,44.667,44.25,66.958,26.458,11.45,13.071,1.512,1.967,228.125,0.329,27.583,68.917,0.0,54.0,9,14
仁武,57.375,54.0,2.958,0.253,46.333,45.583,55.542,15.042,8.946,9.988,1.058,2.408,306.25,0.267,17.292,59.458,0.0,101.0,9,15
仁武,67.458,101.0,4.487,0.316,49.208,48.125,47.417,24.208,10.917,12.583,1.542,1.846,288.425,0.3,21.375,46.958,0.0,104.0,9,16
仁武,105.333,104.0,4.896,0.338,55.833,54.375,60.208,33.0,10.896,11.075,0.304,1.946,276.458,0.354,34.375,60.958,0.0,177.0,9,17
仁武,109.333,177.0,5.062,0.357,72.87,71.083,54.167,28.636,11.2,11.95,0.796,1.542,274.0,0.354,27.292,53.875,0.0,92.0,9,18
仁武,92.25,92.0,7.061,0.437,46.696,53.792,61.909,30.87,21.904,23.465,1.548,1.412,261.75,0.375,30.625,60.375,4.5,112.0,9,19
仁武,115.667,112.0,4.808,0.476,43.583,41.458,73.091,42.417,17.367,19.846,2.542,1.892,224.333,0.488,40.75,70.625,1.5,82.0,9,20
仁武,83.667,82.0,5.192,0.345,46.25,46.0,56.083,28.174,12.338,14.221,2.004,1.642,219.312,0.358,28.833,59.625,0.0,114.0,9,21
仁武,110.0,114.0,4.962,0.4,43.917,44.25,64.833,40.522,15.312,16.908,1.583,1.588,211.875,0.412,39.167,65.792,0.0,111.0,9,22
仁武,118.125,111.0,5.025,0.355,44.542,44.625,69.542,40.913,10.95,12.35,1.367,1.717,221.458,0.375,42.208,66.5,0.0,97.0,9,23
仁武,94.333,97.0,6.596,0.354,36.462,40.542,66.208,31.083,10.5,12.562,2.008,1.871,165.958,0.338,32.792,69.667,0.0,51.0,9,24
仁武,55.333,51.0,4.033,0.206,24.567,24.708,44.478,14.0,8.629,11.046,2.554,1.725,196.75,0.233,17.542,47.333,0.0,60.0,9,25
仁武,54.292,60.0,4.321,0.249,28.021,25.542,41.625,19.125,9.292,11.463,2.167,1.683,227.583,0.242,17.625,41.083,0.0,71.0,9,26
仁武,70.583,71.0,4.771,0.223,30.796,30.792,48.75,23.5,10.008,12.542,2.417,1.842,235.167,0.238,23.5,47.708,0.0,45.0,9,27
仁武,44.5,45.0,3.954,0.202,22.804,23.75,39.208,13.833,9.692,11.729,2.046,1.808,262.542,0.2,13.833,39.125,0.0,80.0,9,28
仁武,61.375,80.0,6.504,0.358,32.204,31.375,45.833,19.727,15.158,19.283,4.046,1.796,239.208,0.325,19.542,44.292,0.0,74.0,9,29
仁武,69.958,74.0,5.175,0.352,39.204,35.875,53.792,23.583,11.533,14.042,2.396,1.675,236.625,0.367,23.208,53.625,0.0,84.0,9,30
仁武,77.0,84.0,3.433,0.318,43.958,45.667,53.458,25.667,7.867,8.867,0.942,1.821,191.525,0.329,26.042,54.708,2.5,87.0,10,1
仁武,78.667,87.0,4.336,0.39,38.818,40.667,61.13,27.217,13.695,15.036,1.264,1.691,194.435,0.362,26.083,57.458,0.0,102.0,10,2
仁武,82.917,102.0,4.265,0.474,34.787,37.583,60.455,33.429,16.691,19.23,2.461,1.5,193.438,0.392,29.818,57.917,2.0,120.0,10,3
仁武,124.75,120.0,4.429,0.421,52.667,44.958,77.708,43.917,8.371,9.283,0.883,1.617,206.667,0.487,44.667,79.625,0.0,118.0,10,4
仁武,116.375,118.0,4.779,0.459,44.329,48.792,81.0,37.583,15.5,17.125,1.558,1.852,269.217,0.483,40.625,82.375,0.5,97.0,10,5
仁武,78.609,97.0,4.895,0.355,40.8,41.9,59.8,24.35,12.025,14.08,1.995,1.32,252.85,0.355,26.609,63.478,0.0,151.0,10,6
仁武,100.375,151.0,5.508,0.381,50.458,49.958,62.792,31.375,11.725,12.496,0.888,1.554,195.963,0.363,31.125,62.625,0.0,113.0,10,7
仁武,106.167,113.0,4.804,0.478,48.333,50.875,81.125,39.792,14.071,14.596,0.679,1.25,200.575,0.446,37.583,76.208,0.0,70.0,10,8
仁武,78.125,70.0,3.471,0.328,37.125,36.875,55.375,23.417,10.396,11.508,1.162,1.646,268.333,0.35,26.5,59.25,0.0,62.0,10,9
仁武,65.875,62.0,4.125,0.288,32.917,33.958,48.292,20.478,11.3,12.246,0.912,1.779,232.125,0.308,21.625,51.458,0.0,66.0,10,10
仁武,62.917,66.0,3.454,0.276,39.333,38.042,52.667,21.304,11.325,13.179,1.958,1.558,237.5,0.246,20.375,52.417,0.0,108.0,10,11
仁武,81.208,108.0,4.725,0.377,40.333,42.292,78.292,28.0,14.917,16.183,1.426,1.754,233.296,0.371,26.75,65.0,0.0,78.0,10,12
仁武,89.917,78.0,4.635,0.518,11.767,12.875,96.682,27.182,24.895,34.411,9.5,1.529,260.662,0.504,28.292,107.708,13.5,29.0,10,13
仁武,38.208,29.0,5.0,0.281,9.758,11.208,30.708,14.0,8.658,17.025,8.354,1.2,192.75,0.308,10.625,35.083,31.0,23.0,10,14
仁武,24.708,23.0,2.362,0.206,14.654,14.625,24.917,2.0,3.914,8.886,4.99,1.55,75.958,0.188,3.708,25.917,29.0,54.0,10,15
仁武,37.667,54.0,3.425,0.283,22.514,21.87,34.435,6.0,9.889,15.261,5.344,1.326,206.545,0.307,9.917,32.542,4.0,112.0,10,16
仁武,82.292,112.0,4.0,0.368,33.577,33.625,70.0,28.542,12.674,16.057,3.417,1.262,244.25,0.347,27.375,64.208,0.0,84.0,10,17
仁武,81.625,84.0,3.375,0.388,32.504,32.0,76.75,27.333,17.483,21.083,3.646,1.554,315.542,0.383,27.708,78.042,0.0,108.0,10,18
仁武,85.333,108.0,3.575,0.406,34.862,34.875,70.708,28.792,17.05,21.783,4.717,1.538,318.917,0.404,28.583,70.792,0.0,122.0,10,19
仁武,80.792,122.0,3.837,0.38,36.913,36.375,79.5,25.708,17.833,21.5,3.725,2.133,321.5,0.392,26.458,76.5,0.0,74.0,10,20
仁武,60.542,74.0,2.592,0.283,44.708,42.167,66.542,16.75,12.646,14.167,1.546,3.342,334.125,0.3,17.042,69.208,0.0,132.0,10,21
仁武,80.625,132.0,3.85,0.386,54.083,53.792,70.583,25.333,15.171,15.821,0.7,2.1,320.833,0.354,23.833,67.208,0.0,146.0,10,22
仁武,119.609,146.0,4.596,0.546,51.509,52.783,73.217,41.696,23.087,25.957,2.948,1.648,276.652,0.548,40.652,77.435,0.0,143.0,10,23
仁武,123.875,143.0,4.1,0.552,47.042,47.458,101.417,41.667,22.917,26.042,3.029,1.438,198.787,0.579,42.708,94.542,0.0,174.0,10,24
仁武,118.25,174.0,4.571,0.495,49.146,48.417,97.375,38.625,25.583,30.083,4.425,1.558,309.375,0.5,38.833,102.292,0.0,122.0,10,25
仁武,105.208,122.0,4.492,0.458,44.433,45.0,87.739,34.783,22.583,24.208,1.717,1.558,248.083,0.462,35.417,86.375,0.0,126.0,10,26
仁武,96.375,126.0,4.446,0.385,42.425,42.667,90.167,30.042,21.478,25.174,3.643,2.583,333.958,0.388,31.167,89.0,0.0,108.0,10,27
仁武,95.917,108.0,3.2,0.393,42.875,42.875,88.333,36.208,17.812,20.708,2.842,2.321,331.583,0.363,33.292,89.375,0.0,140.0,10,28
仁武,125.708,140.0,3.471,0.4,52.958,52.25,126.0,42.792,16.833,18.292,1.375,1.892,314.75,0.417,43.5,112.917,0.0,104.0,10,29
仁武,104.458,104.0,4.879,0.431,38.95,41.417,134.75,31.125,24.0,27.333,3.413,1.742,273.75,0.425,32.292,137.958,0.0,90.0,10,30
仁武,88.333,90.0,4.996,0.379,41.1,37.375,83.75,21.875,20.958,24.833,3.988,1.254,232.542,0.392,23.625,100.417,0.0,136.0,10,31
仁武,90.25,136.0,3.904,0.383,47.708,50.833,77.25,29.875,22.375,23.708,1.379,1.738,268.042,0.383,28.917,76.083,0.0,90.0,11,1
仁武,82.042,90.0,5.219,0.51,31.682,34.417,76.957,30.783,33.591,37.182,3.695,1.538,273.858,0.475,28.042,72.542,2.0,90.0,11,2
仁武,97.708,90.0,3.696,0.374,30.167,29.333,75.792,31.708,20.042,23.958,3.946,1.879,314.0,0.408,34.333,78.292,0.0,143.0,11,3
仁武,112.4,143.0,4.273,0.406,56.727,68.5,111.0,30.917,16.636,18.273,1.573,2.455,307.364,0.4,30.444,106.889,0.0,104.0,11,4
仁武,85.417,104.0,4.35,0.429,39.008,38.375,90.708,27.833,18.833,21.042,2.179,1.462,299.792,0.425,27.792,93.75,0.0,153.0,11,5
仁武,124.042,153.0,5.504,0.792,21.379,24.833,129.708,56.917,36.667,43.5,6.875,0.867,237.875,0.675,49.375,119.5,1.5,131.0,11,6
仁武,139.875,131.0,3.208,0.487,32.346,30.0,111.917,47.875,20.667,24.083,3.367,1.763,287.875,0.617,55.5,124.25,0.0,102.0,11,7
仁武,110.292,102.0,3.246,0.386,34.096,34.917,104.5,36.583,18.562,21.5,2.783,1.629,306.125,0.371,37.792,94.958,0.0,112.0,11,8
仁武,90.542,112.0,3.725,0.453,39.258,34.478,85.652,25.826,20.4,25.667,5.392,1.425,297.583,0.452,25.739,94.609,0.0,139.0,11,9
仁武,116.769,139.0,4.815,0.545,26.515,26.462,138.231,46.462,22.0,26.923,4.915,1.454,319.615,0.538,41.308,128.154,0.0,162.0,11,10
仁武,161.875,162.0,2.875,0.582,16.621,18.125,142.083,77.375,22.75,26.417,3.742,1.471,314.125,0.579,75.875,144.5,0.5,99.0,11,11
仁武,110.833,99.0,2.604,0.498,14.608,15.375,56.833,35.208,14.792,18.654,3.746,1.25,319.917,0.479,39.708,63.292,7.0,104.0,11,12
仁武,98.958,104.0,4.425,0.548,18.075,18.167,65.875,36.0,19.625,26.875,7.192,1.183,296.125,0.533,34.75,66.042,0.0,130.0,11,13
仁武,134.708,130.0,4.096,0.499,33.558,31.25,95.696,47.739,19.174,23.522,4.387,1.533,279.167,0.525,49.833,92.958,0.0,136.0,11,14
仁武,125.958,136.0,4.279,0.58,32.521,32.25,100.292,47.583,23.792,30.5,6.704,1.296,289.958,0.546,45.625,95.708,0.0,154.0,11,15
仁武,137.208,154.0,5.125,0.551,43.525,40.625,98.292,47.458,21.542,27.875,6.425,1.521,300.958,0.571,48.333,100.708,0.0,130.0,11,16
仁武,128.375,130.0,4.673,0.517,26.259,32.458,89.609,47.5,23.795,29.182,5.373,1.25,243.333,0.475,46.417,90.583,0.0,95.0,11,17
仁武,106.875,95.0,4.529,0.409,33.042,31.708,95.0,34.417,18.783,23.167,4.354,2.479,306.738,0.462,36.958,88.708,0.0,60.0,11,18
仁武,64.591,60.0,3.65,0.427,29.727,28.792,60.292,17.875,15.875,18.167,2.325,1.596,297.0,0.412,17.333,68.292,0.0,99.0,11,19
仁武,103.958,99.0,5.417,0.456,23.887,26.5,98.458,36.083,20.5,26.917,6.417,2.183,317.375,0.462,36.417,91.542,0.0,93.0,11,20
仁武,79.217,93.0,4.696,0.48,32.522,30.609,73.913,27.087,20.717,29.87,9.291,1.6,305.348,0.465,26.957,78.174,0.0,116.0,11,21
仁武,116.542,116.0,3.674,0.446,23.013,23.565,97.609,41.043,17.826,21.348,3.596,2.774,334.609,0.461,41.458,96.5,0.0,96.0,11,22
仁武,88.833,96.0,3.6,0.582,29.646,29.083,113.174,28.0,21.208,24.875,3.567,2.604,318.917,0.558,30.125,101.292,0.0,79.0,11,23
仁武,91.875,79.0,4.722,0.457,25.7,14.188,72.739,23.522,25.043,33.25,7.231,2.263,331.375,0.538,32.0,103.875,0.0,72.0,11,24
仁武,73.9,72.0,4.543,0.427,30.387,37.286,65.304,24.13,20.978,23.944,4.106,2.744,314.644,0.414,24.95,67.6,0.0,73.0,11,25
仁武,67.0,73.0,6.825,0.382,39.792,18.0,61.542,14.958,17.125,21.0,1.5,2.6,338.0,0.5,22.0,66.0,0.0,89.0,11,26
仁武,92.8,89.0,5.354,0.419,41.667,37.733,72.208,26.958,19.25,25.4,4.827,1.447,274.8,0.44,32.4,69.6,0.0,128.0,11,27
仁武,120.583,128.0,5.004,0.612,36.337,36.292,121.417,45.25,27.792,34.458,6.604,1.108,269.375,0.592,42.875,116.875,0.0,145.0,11,28
仁武,137.125,145.0,3.168,0.536,27.491,29.083,118.304,52.696,21.636,25.409,3.8,1.458,307.375,0.567,56.083,127.542,0.0,157.0,11,29
仁武,151.208,157.0,2.321,0.454,34.25,34.917,114.75,66.792,17.583,19.458,1.842,2.312,328.708,0.475,64.792,108.292,0.0,84.0,11,30
仁武,86.792,84.0,3.621,0.441,24.038,24.583,87.917,28.833,19.867,22.5,2.671,1.992,323.25,0.421,29.75,82.458,0.0,95.0,12,1
仁武,97.5,95.0,4.092,0.52,23.508,22.792,92.0,33.208,20.125,24.458,4.317,2.008,323.458,0.521,33.792,95.833,0.0,105.0,12,2
仁武,99.25,105.0,3.821,0.483,28.154,27.208,73.292,36.792,15.292,17.375,2.042,2.058,323.167,0.488,34.792,75.917,0.0,90.0,12,3
仁武,98.417,90.0,4.296,0.427,29.038,28.667,103.083,30.75,18.625,21.458,2.858,1.938,326.542,0.438,32.667,94.25,0.0,131.0,12,4
仁武,130.0,131.0,3.817,0.545,29.571,29.875,109.826,47.652,24.292,29.083,4.658,1.942,313.375,0.542,46.667,116.333,0.0,110.0,12,5
仁武,110.292,110.0,6.204,0.569,21.858,23.25,93.625,39.083,29.875,39.042,9.058,2.146,330.167,0.562,39.208,96.833,0.0,72.0,12,6
仁武,77.417,72.0,4.983,0.435,23.491,23.125,56.417,25.0,22.958,28.458,5.542,2.862,332.083,0.45,26.0,62.458,0.0,97.0,12,7
仁武,86.875,97.0,3.358,0.422,23.583,21.833,72.458,33.917,20.75,23.779,2.913,3.483,331.583,0.421,29.917,64.333,0.0,120.0,12,8
仁武,121.0,120.0,3.625,0.56,17.504,19.417,80.708,41.875,24.083,29.75,5.558,2.025,295.792,0.558,43.25,85.958,0.0,102.0,12,9
仁武,102.875,102.0,2.679,0.518,27.562,26.25,75.0,36.458,18.125,20.375,2.262,2.05,328.375,0.508,36.167,72.333,0.0,142.0,12,10
仁武,138.542,142.0,5.642,0.615,25.642,25.333,132.625,50.708,27.75,33.625,5.867,1.796,312.417,0.6,50.667,116.875,0.0,116.0,12,11
仁武,124.522,116.0,6.874,0.599,15.226,16.565,98.348,42.652,29.174,37.826,8.778,2.404,289.191,0.635,46.043,119.0,0.0,103.0,12,12
仁武,100.75,103.0,4.955,0.498,19.72,21.045,79.091,36.273,25.471,35.118,9.565,1.733,300.167,0.5,35.542,76.0,0.0,92.0,12,13
