county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI
桃園市,2024,11,22,平鎮,0.8990891,1.012,0.31619406,0.272,38.030865,43.979,35.877388,43.833,22.364906,26.042,10.656939,7.954,9.845867,11.833,31.967,38.419
桃園市,2024,11,23,平鎮,0.93677884,0.892,0.2810477,0.192,37.298428,39.858,39.623188,39.413,16.84416,14.583,10.821544,5.362,7.996533,4.917,25.963,15.964
桃園市,2024,11,24,平鎮,0.9477606,1.143,0.32835558,0.306,33.39603,39.325,33.999046,38.358,20.51559,25.87,11.726048,12.905,6.3148785,12.87,20.516,41.786
桃園市,2024,11,25,平鎮,0.76479965,0.958,0.32259005,0.322,30.286476,23.55,30.177965,25.262,22.221798,21.417,13.410293,13.729,8.826204,10.083,28.657,32.737
桃園市,2024,11,26,平鎮,1.0315933,1.221,0.3229034,0.309,31.501852,39.808,33.7386,39.946,21.95624,31.375,11.817572,12.258,10.216732,12.542,33.171,40.721
桃園市,2024,11,27,平鎮,1.0873911,1.408,0.31162798,0.366,36.384083,39.479,40.403557,37.15,22.901653,30.792,11.68665,17.292,10.066259,13.583,32.683,44.101
桃園市,2024,11,28,平鎮,1.3622878,1.608,0.32387656,0.363,33.056007,35.917,38.22342,37.904,32.634125,35.333,15.845638,16.296,13.871423,15.348,45.037,49.831
桃園市,2024,10,1,桃園,1.4929488,1.304,0.34974226,0.212,28.606186,31.875,28.527414,34.383,15.205622,10.375,8.433429,5.996,5.023934,3.417,16.311,11.094
桃園市,2024,10,2,桃園,1.3302969,0.617,0.27887735,0.199,36.72742,41.654,38.641502,41.483,14.181496,1.958,10.218625,4.3,5.6685038,1.083,18.404,7.167
桃園市,2024,10,3,桃園,0.8741094,0.43,0.3015738,0.273,35.029312,40.671,34.166946,40.2,8.743217,3.739,9.580676,6.926,2.3778622,1.435,15.968,11.543
桃園市,2024,10,4,桃園,1.1125964,1.354,0.3029041,0.347,34.280315,28.196,31.691648,24.267,12.236462,14.583,8.210945,12.846,4.0888815,6.833,13.685,22.185
桃園市,2024,10,5,桃園,0.6886417,1.604,0.25215644,0.242,17.436657,12.463,18.315535,12.371,11.201002,11.167,7.6719675,8.117,2.1112368,3.792,12.787,13.528
桃園市,2024,10,6,桃園,1.0862916,0.633,0.21684547,0.218,17.072119,15.325,13.637574,17.846,8.613425,7.417,5.4568396,7.558,1.3893373,1.958,9.095,12.597
桃園市,2024,10,7,桃園,0.8056672,0.3,0.263343,0.333,23.537857,32.708,24.542631,34.554,9.5892315,5.208,9.639978,12.133,5.428869,2.667,17.626,20.222
桃園市,2024,10,8,桃園,1.2510169,1.338,0.32723975,0.386,35.32194,37.842,35.744614,36.625,19.268875,20.708,8.67118,13.033,5.358413,6.75,19.269,21.916
桃園市,2024,10,9,桃園,1.4574164,0.9,0.34899583,0.313,37.65177,42.971,36.83559,45.738,23.107838,23.5,10.260329,9.762,5.4458284,9.208,23.108,29.896
桃園市,2024,10,10,桃園,1.3436471,0.809,0.3632918,0.299,50.140717,53.042,47.614407,51.87,26.24081,23.522,11.621956,9.278,9.2808075,8.13,30.132,26.396
桃園市,2024,10,11,桃園,1.2448318,0.542,0.34739146,0.241,44.28269,43.554,42.198227,42.079,18.342892,15.583,10.625034,6.904,7.401507,4.625,24.031,15.583
桃園市,2024,10,12,桃園,1.2635813,0.858,0.27956083,0.225,33.77856,33.1,34.325645,32.25,15.380568,13.375,8.607429,5.179,4.599217,8.042,15.381,26.11
